868;Platformer
868;2D
869;Action Adventure
869;General
870;Action
870;Shooter
870;Shooter
870;First-Person
870;Modern
870;Tactical
870;Modern
870;Arcade
871;Sports
871;Traditional
871;Team
871;Ice Hockey
871;Sim
871;Sim
872;Role-Playing
872;PC-style RPG
872;General
872;PC-style RPG
872;Western-Style
873;Miscellaneous
873;Puzzle
873;General
873;General
873;Puzzle
873;Puzzle
873;Adventure
873;3D
873;First-Person
874;Action
874;Shooter
874;Shooter
874;First-Person
874;Historic
874;Historic
874;Arcade
875;Strategy
875;Real-Time
875;General
875;General
875;Command
876;Action
876;Shooter
876;Shooter
876;Third-Person
876;Sci-Fi
876;Sci-Fi
876;Arcade
877;Action
877;Shooter
877;First-Person
877;Arcade
878;Action RPG
878;Role-Playing
878;Action RPG
879;Strategy
879;Turn-Based
879;Real-Time
879;Historic
879;Historic
879;General
880;Action
880;Shooter
880;Shooter
880;First-Person
880;Sci-Fi
880;Arcade
881;Driving
881;Racing
881;Simulation
881;Formula One
881;Formula One
881;Automobile
882;Action
882;Shooter
882;Shooter
882;First-Person
882;Third-Person
882;Historic
882;Tactical
882;Historic
882;Arcade
883;Action RPG
883;Role-Playing
883;Action RPG
883;Western-Style
884;Adventure
884;General
885;Strategy
885;Real-Time
885;Military
885;General
885;Military
886;Action
886;Platformer
886;Platformer
886;3D
886;3D
887;Action
887;Shooter
887;Shooter
887;Third-Person
887;Sci-Fi
887;Sci-Fi
887;Arcade
888;Sports
888;Traditional
888;Baseball
888;Sim
889;Role-Playing
889;Action RPG
890;Racing
890;Simulation
890;Automobile
891;Action
891;Platformer
891;2D
892;Strategy
892;Real-Time
892;Historic
892;General
892;Historic
893;Role-Playing
893;Japanese-Style
894;Action Adventure
894;General
895;Strategy
895;Real-Time
895;Tactics
896;Sports
896;Traditional
896;Team
896;Ice Hockey
896;Sim
896;Sim
897;Strategy
897;General
897;General
897;Management
897;Government
898;Miscellaneous
898;Card Battle
898;Strategy
898;Turn-Based
898;Card Battle
899;Role-Playing
899;Massively Multiplayer Online
899;Massively Multiplayer
899;Fantasy
900;Action Adventure
900;Modern
900;Modern
900;Open-World
901;Modern
901;Action Adventure
901;Modern
901;Open-World
902;Action Adventure
902;Modern
902;Modern
902;Linear
903;Action Adventure
903;Fantasy
903;Fantasy
903;Open-World
904;Action
904;Platformer
904;Platformer
904;3D
904;2D
904;3D
905;Action
905;Shooter
905;Third-Person
905;Historic
905;Action Adventure
905;Historic
905;Historic
905;Open-World
906;Modern
906;Adventure
906;General
906;Action Adventure
906;General
906;Modern
907;Action
907;Shooter
907;Shooter
907;First-Person
907;Sci-Fi
907;Sci-Fi
907;Arcade
908;Action
908;Shooter
908;Shooter
908;First-Person
908;Sci-Fi
908;Sci-Fi
908;Arcade
909;Action
909;Shooter
909;Shooter
909;First-Person
909;Modern
909;Modern
909;Arcade
910;Action
910;Shooter
910;Shooter
910;First-Person
910;Modern
910;Modern
910;Arcade
911;Action
911;Shooter
911;Shooter
911;First-Person
911;Sci-Fi
911;Sci-Fi
911;Arcade
912;Role-Playing
912;Action RPG
912;Action RPG
913;Action
913;Fighting
913;Fighting
913;3D
913;2D
913;3D
914;Action Adventure
914;Modern
914;General
914;Modern
915;Role-Playing
915;First-Person
915;First-Person
915;Western-Style
916;Action
916;Platformer
916;Platformer
916;2D
916;2D
917;Role-Playing
917;Action RPG
917;Action RPG
918;Role-Playing
918;First-Person
918;First-Person
918;Western-Style
919;Action Adventure
919;Fantasy
919;Fantasy
919;Linear
920;Action Adventure
920;Modern
920;Modern
920;Linear
921;Action
921;Fighting
921;Fighting
921;3D
921;2D
921;3D
922;Action
922;Miscellaneous
922;Rhythm
922;Music
922;Music
923;Action
923;Adventure
923;General
923;Platformer
923;Platformer
923;3D
923;3D
924;Miscellaneous
924;Action Adventure
924;Fantasy
924;Compilation
924;Compilation
925;Adventure
925;General
925;Action
925;General
925;General
925;Arcade
926;Action
926;Miscellaneous
926;Rhythm
926;Music
926;Music
927;Action
927;Platformer
927;Platformer
927;3D
927;2D
927;3D
928;Action
928;Miscellaneous
928;Rhythm
928;Music
928;Music
929;Sports
929;Traditional
929;Team
929;Soccer
929;Sim
929;Sim
930;Action Adventure
930;Historic
930;Historic
930;Open-World
931;Miscellaneous
931;Puzzle
931;Action
931;Puzzle
931;Puzzle
931;Action
932;Action
932;Shooter
932;Shooter
932;First-Person
932;Sci-Fi
932;Sci-Fi
932;Arcade
933;Sports
933;Traditional
933;Team
933;Baseball
933;Sim
933;Sim
934;Miscellaneous
934;Action Adventure
934;Fantasy
934;Compilation
934;Compilation
935;Action
935;Shooter
935;Shooter
935;First-Person
935;Sci-Fi
935;Sci-Fi
935;Arcade
936;Action Adventure
936;Fantasy
936;General
936;Fantasy
937;Action
937;Platformer
937;Platformer
937;2D
937;2D
938;Action RPG
938;Role-Playing
938;Action RPG
939;Sports
939;Traditional
939;Team
939;Basketball
939;Sim
939;Sim
940;Action
940;Shooter
940;Shooter
940;First-Person
940;Modern
940;Modern
940;Arcade
941;Sports
941;Traditional
941;Team
941;Soccer
941;Sim
941;Sim
942;Role-Playing
942;First-Person
942;First-Person
942;Western-Style
943;Sports
943;Traditional
943;Team
943;Baseball
943;Sim
943;Sim
944;Sports
944;Traditional
944;Team
944;Baseball
944;Sim
944;Sim
945;Action Adventure
945;Historic
945;Historic
945;Open-World
946;Fantasy
946;Fantasy
946;Action Adventure
946;General
947;Action
947;Platformer
947;Platformer
947;2D
947;2D
948;Sports
948;Traditional
948;Team
948;Basketball
948;Sim
948;Sim
949;Driving
949;Futuristic
949;Racing
949;Arcade
949;Futuristic
950;Strategy
950;Turn-Based
950;General
950;Sci-Fi
950;Sci-Fi
950;General
950;Tactics
951;Role-Playing
951;Action RPG
951;Action RPG
952;Driving
952;Racing
952;Arcade
952;Arcade
952;Automobile
953;Sports
953;Traditional
953;Team
953;Soccer
953;Sim
953;Sim
954;Action
954;Action Adventure
954;Shooter
954;Sci-Fi
954;Sci-Fi
954;General
954;First-Person
954;Sci-Fi
955;Action Adventure
955;Adventure
955;First-Person
955;3D
955;Open-World
955;Modern
955;Third-Person
955;Modern
956;Action Adventure
956;Modern
956;General
956;Modern
957;Miscellaneous
957;Action Adventure
957;Modern
957;Compilation
957;Compilation
958;Action
958;Shooter
958;Shooter
958;Third-Person
958;Sci-Fi
958;Sci-Fi
958;Arcade
959;Action
959;Platformer
959;Platformer
959;3D
959;3D
960;Action
960;Miscellaneous
960;Shooter
960;Compilation
960;First-Person
960;Sci-Fi
961;Sports
961;Traditional
961;Team
961;Basketball
961;Sim
961;Sim
962;Role-Playing
962;Action RPG
962;Action RPG
963;Action
963;Miscellaneous
963;Rhythm
963;Music
963;Music
964;Sports
964;Traditional
964;Team
964;Ice Hockey
964;Sim
964;Sim
965;Action
965;Shooter
965;Shooter
965;Third-Person
965;Sci-Fi
965;Sci-Fi
965;Arcade
966;Sports
966;Traditional
966;Team
966;Ice Hockey
966;Sim
966;Sim
967;Sports
967;Traditional
967;Team
967;Ice Hockey
967;Sim
967;Sim
968;Action Adventure
968;Modern
968;Modern
968;Linear
969;Action Adventure
969;Historic
969;Historic
969;Open-World
970;Action
970;Shooter
970;Shooter
970;First-Person
970;Modern
970;Modern
970;Arcade
971;Action Adventure
971;General
971;Modern
972;Action Adventure
972;Fantasy
972;General
972;Fantasy
973;Action
973;Shooter
973;Shooter
973;First-Person
973;Historic
973;Tactical
973;Historic
973;Arcade
974;Action
974;Shooter
974;Shooter
974;First-Person
974;Sci-Fi
974;Sci-Fi
974;Arcade
975;Sports
975;Traditional
975;Individual
975;Boxing
975;Boxing
975;Combat
975;Boxing / Martial Arts
976;Action
976;Shooter
976;Shooter
976;First-Person
976;Modern
976;Modern
976;Arcade
977;Action
977;Shooter
977;Shooter
977;First-Person
977;Modern
977;Modern
977;Arcade
978;Sports
978;Traditional
978;Team
978;Soccer
978;Sim
978;Sim
979;Miscellaneous
979;Adventure
979;General
979;Compilation
979;Point-and-Click
980;Driving
980;Racing
980;Arcade
980;Arcade
980;Automobile
981;Driving
981;Racing
981;Simulation
981;GT / Street
981;GT / Street
981;Automobile
982;Action
982;Fighting
982;Fighting
982;2D
982;2D
983;Action
983;Fighting
983;Fighting
983;2D
983;2D
984;Adventure
984;General
984;General
984;Point-and-Click
985;Action Adventure
985;Historic
985;General
985;Historic
985;Open-World
986;Sports
986;Traditional
986;Team
986;Soccer
986;Sim
986;Sim
987;Driving
987;Racing
987;Simulation
987;Rally / Offroad
987;Rally / Offroad
987;Automobile
988;Miscellaneous
988;Puzzle
988;Puzzle
988;General
988;Puzzle
988;General
989;Action
989;Shooter
989;Shooter
989;Third-Person
989;Modern
989;Modern
989;Arcade
990;Action
990;Adventure
990;General
990;General
990;Point-and-Click
991;Adventure
991;3D
991;Modern
991;Third-Person
991;Modern
992;Action Adventure
992;Modern
992;General
992;Modern
992;Linear
993;Miscellaneous
993;Adventure
993;General
993;Compilation
993;Point-and-Click
994;Sports
994;Traditional
994;Team
994;Baseball
994;Sim
994;Sim
995;Action
995;Action Adventure
995;General
995;General
995;Linear
996;Action
996;Fighting
996;Fighting
996;2D
996;2D
997;Driving
997;Racing
997;Simulation
997;Rally / Offroad
997;Rally / Offroad
997;Automobile
998;Role-Playing
998;PC-style RPG
998;PC-style RPG
998;Western-Style
999;Action
999;Platformer
999;Platformer
999;2D
999;2D
1000;Action
1000;Action Adventure
1000;Adventure
1000;General
1000;Platformer
1000;Fantasy
1000;Platformer
1000;2D
1000;2D
1001;Sports
1001;Traditional
1001;Team
1001;Baseball
1001;Sim
1001;Sim
1002;Driving
1002;Racing
1002;Arcade
1002;Futuristic
1002;Futuristic
1003;Action
1003;Shooter
1003;Shooter
1003;First-Person
1003;Sci-Fi
1003;Modern
1003;Sci-Fi
1003;Arcade
1004;Miscellaneous
1004;General
1004;General
1005;Role-Playing
1005;Action RPG
1006;Action
1006;Shooter
1006;Shooter
1006;Static
1006;Static
1006;Shoot-'Em-Up
1006;Top-Down
1007;Action
1007;Action Adventure
1007;Beat-'Em-Up
1007;Fantasy
1007;Beat-'Em-Up
1007;Linear
1008;Action
1008;Platformer
1008;Platformer
1008;3D
1008;3D
1009;Action
1009;Shooter
1009;Shooter
1009;First-Person
1009;Sci-Fi
1009;Sci-Fi
1009;Arcade
1010;Action
1010;Miscellaneous
1010;Rhythm
1010;Music
1010;Music
1011;Action
1011;Sports
1011;Fighting
1011;Fighting
1011;Individual
1011;Wrestling
1011;Combat
1011;Wrestling
1012;Role-Playing
1012;Strategy
1012;Action RPG
1012;Turn-Based
1012;General
1012;General
1012;Historic
1012;Tactics
1013;Action
1013;Shooter
1013;Shooter
1013;First-Person
1013;Sci-Fi
1013;Modern
1013;Sci-Fi
1013;Arcade
1014;Action
1014;Miscellaneous
1014;Rhythm
1014;Music
1014;Music
1015;Action
1015;Miscellaneous
1015;Rhythm
1015;Music
1015;Music
1016;Sports
1016;Traditional
1016;Team
1016;Ice Hockey
1016;Sim
1016;Sim
1017;Action
1017;Fighting
1017;Fighting
1017;2D
1017;2D
1018;Fantasy
1018;Action Adventure
1018;Adventure
1018;3D
1018;Sandbox
1018;First-Person
1018;Fantasy
1019;Driving
1019;Racing
1019;Arcade
1019;Arcade
1019;Automobile
1020;Role-Playing
1020;Action RPG
1020;Action RPG
1021;Action
1021;Miscellaneous
1021;Rhythm
1021;Music
1021;Music
1022;Action
1022;Miscellaneous
1022;Rhythm
1022;Music
1022;Music
1023;Ice Hockey
1023;Sim
1023;Sports
1023;Traditional
1023;Team
1023;Soccer
1023;Sim
1023;Sim
1024;Action
1024;Miscellaneous
1024;Parlor
1024;Pinball
1024;Pinball
1025;Action
1025;General
1025;General
1026;Action
1026;Miscellaneous
1026;Rhythm
1026;Music
1026;Music
1027;Action
1027;Shooter
1027;Shooter
1027;First-Person
1027;Tactical
1027;Modern
1027;Modern
1028;Sports
1028;Traditional
1028;Team
1028;Ice Hockey
1028;Sim
1028;Sim
1029;Action
1029;Fighting
1029;Fighting
1029;2D
1029;2D
1030;Role-Playing
1030;Japanese-Style
1031;General
1031;Role-Playing
1031;Console-style RPG
1031;Console-style RPG
1031;Japanese-Style
1032;Action Adventure
1032;Adventure
1032;Fantasy
1032;General
1032;Fantasy
1032;Point-and-Click
1033;Action
1033;Sports
1033;Fighting
1033;Fighting
1033;Individual
1033;Wrestling
1033;Combat
1033;Wrestling
1034;Strategy
1034;Real-Time
1034;General
1034;General
1034;Fantasy
1034;Defense
1035;Sports
1035;Traditional
1035;Team
1035;Football
1035;Sim
1035;Sim
1036;Action Adventure
1036;Modern
1036;Miscellaneous
1036;Compilation
1036;Compilation
1037;Sports
1037;Traditional
1037;Team
1037;Baseball
1037;Sim
1037;Sim
1038;Action
1038;Beat-'Em-Up
1038;Beat-'Em-Up
1038;2D
1039;Action
1039;Shooter
1039;Shooter
1039;First-Person
1039;Modern
1039;Tactical
1039;Modern
1039;Arcade
1040;Action
1040;Shooter
1040;Shooter
1040;Third-Person
1040;Sci-Fi
1040;Sci-Fi
1040;Arcade
1041;Action
1041;Shooter
1041;Shooter
1041;First-Person
1041;Sci-Fi
1041;Sci-Fi
1041;Arcade
1042;Action
1042;Fighting
1042;Fighting
1042;3D
1042;3D
1043;Sports
1043;Traditional
1043;Team
1043;Football
1043;Sim
1043;Sim
1044;Action Adventure
1044;Historic
1044;Historic
1044;Open-World
1045;Action
1045;Shooter
1045;Shooter
1045;First-Person
1045;Historic
1045;Historic
1045;Arcade
1046;Role-Playing
1046;Miscellaneous
1046;Console-style RPG
1046;Compilation
1046;Compilation
1047;Action
1047;General
1047;Shooter
1047;Shooter
1047;Static
1047;Static
1047;Shoot-'Em-Up
1047;Top-Down
1048;Sports
1048;Traditional
1048;Team
1048;Football
1048;Sim
1048;Sim
1049;Action
1049;Shooter
1049;Shooter
1049;First-Person
1049;Modern
1049;Modern
1049;Arcade
1050;Action Adventure
1050;Fantasy
1050;General
1050;Fantasy
1051;Action
1051;Fighting
1051;Fighting
1051;3D
1051;3D
1052;Miscellaneous
1052;Adventure
1052;General
1052;3D
1052;Compilation
1052;Third-Person
1053;General
1053;Role-Playing
1053;General
1054;Action Adventure
1054;Fantasy
1054;Fantasy
1054;Linear
1055;Action
1055;Fighting
1055;Fighting
1055;2D
1055;2D
1056;Action
1056;Shooter
1056;Shooter
1056;First-Person
1056;Sci-Fi
1056;Sci-Fi
1056;Arcade
1057;Action Adventure
1057;Fantasy
1057;General
1057;Fantasy
1058;Strategy
1058;Turn-Based
1058;Historic
1058;General
1058;Historic
1059;Action
1059;General
1059;Action Adventure
1059;Fantasy
1059;General
1059;Fantasy
1059;Linear
1060;Action
1060;Platformer
1060;Platformer
1060;2D
1060;2D
1061;Action Adventure
1061;Modern
1061;Sci-Fi
1061;Sci-Fi
1061;Open-World
1062;Sports
1062;Alternative
1062;Individual
1062;Skateboarding
1062;Skateboarding
1062;Skate / Skateboard
1063;Action
1063;Shooter
1063;Shooter
1063;First-Person
1063;Modern
1063;Modern
1063;Arcade
1064;Action
1064;Fighting
1064;2D
1065;Action
1065;Shooter
1065;Shooter
1065;First-Person
1065;Third-Person
1065;Tactical
1065;Modern
1065;Modern
1066;Action
1066;Miscellaneous
1066;Rhythm
1066;Music
1066;Music
1067;Action
1067;Fighting
1067;Fighting
1067;3D
1067;2D
1067;3D
1068;Role-Playing
1068;General
1068;General
1069;Driving
1069;Racing
1069;Simulation
1069;Formula One
1069;Formula One
1069;Automobile
1070;Driving
1070;Racing
1070;Simulation
1070;Rally / Offroad
1070;Rally / Offroad
1070;Automobile
1071;Sports
1071;Traditional
1071;Individual
1071;Boxing
1071;Boxing
1071;Combat
1071;Boxing / Martial Arts
1072;Action Adventure
1072;Horror
1072;Horror
1072;Survival
1073;Miscellaneous
1073;Compilation
1073;Compilation
1074;Action
1074;Platformer
1074;Platformer
1074;2D
1074;2D
1075;Sports
1075;Traditional
1075;Team
1075;Basketball
1075;Sim
1075;Sim
1076;Action
1076;Fighting
1076;Fighting
1076;2D
1076;2D
1077;Driving
1077;Racing
1077;Simulation
1077;GT / Street
1077;GT / Street
1077;Automobile
1078;Action Adventure
1078;Horror
1078;Horror
1078;Survival
1079;Action
1079;Shooter
1079;Shooter
1079;First-Person
1079;Sci-Fi
1079;Sci-Fi
1079;Arcade
1080;Action
1080;Shooter
1080;Shooter
1080;First-Person
1080;Historic
1080;Historic
1080;Arcade
1081;Action
1081;Fighting
1081;Fighting
1081;2D
1081;2D
1082;Action
1082;Action Adventure
1082;Fantasy
1082;Beat-'Em-Up
1082;General
1082;Fantasy
1082;Linear
1083;Sports
1083;Alternative
1083;Individual
1083;Skateboarding
1083;Skateboarding
1083;Skate / Skateboard
1084;Driving
1084;Racing
1084;General
1084;General
1084;Arcade
1084;Automobile
1085;Action Adventure
1085;Horror
1085;Horror
1085;Survival
1086;Action
1086;Miscellaneous
1086;Adventure
1086;General
1086;Compilation
1086;Point-and-Click
1087;Driving
1087;Racing
1087;Simulation
1087;GT / Street
1087;GT / Street
1087;Automobile
1088;Driving
1088;Racing
1088;Simulation
1088;GT / Street
1088;GT / Street
1088;Automobile
1089;Miscellaneous
1089;Adventure
1089;General
1089;Compilation
1089;Point-and-Click
1090;Action Adventure
1090;Adventure
1090;General
1090;General
1091;Action Adventure
1091;Modern
1091;Fantasy
1091;Fantasy
1091;Open-World
1092;Action
1092;Simulation
1092;Shooter
1092;Flight
1092;Shooter
1092;Third-Person
1092;Combat
1092;Sci-Fi
1092;Sci-Fi
1092;Arcade
1093;Action
1093;Sports
1093;Fighting
1093;Fighting
1093;Individual
1093;Wrestling
1093;Combat
1093;Wrestling
1094;Action Adventure
1094;Modern
1094;General
1094;Modern
1095;Action
1095;Shooter
1095;Shooter
1095;Third-Person
1095;Sci-Fi
1095;Sci-Fi
1095;Arcade
1096;Sports
1096;Traditional
1096;Team
1096;Ice Hockey
1096;Sim
1096;Sim
1097;Action
1097;Miscellaneous
1097;Rhythm
1097;Music Maker
1097;Music Maker
1097;Music
1098;General
1098;Action
1098;Shooter
1098;Shooter
1098;First-Person
1098;Sci-Fi
1098;Sci-Fi
1098;Arcade
1099;Fighting
1099;2D
1099;Action
1099;Fighting
1099;2D
1100;Action
1100;Miscellaneous
1100;Beat-'Em-Up
1100;Compilation
1100;Compilation
1101;Action
1101;Miscellaneous
1101;Parlor
1101;Pinball
1101;Pinball
1102;Fighting
1102;3D
1102;Action
1102;Fighting
1102;2D
1102;3D
1103;Driving
1103;Racing
1103;Arcade
1103;Arcade
1103;Automobile
1104;Strategy
1104;Real-Time
1104;Fantasy
1104;Fantasy
1104;Defense
1105;Strategy
1105;General
1105;General
1106;Action Adventure
1106;Fantasy
1106;General
1106;Fantasy
1107;Sports
1107;Traditional
1107;Team
1107;Football
1107;Sim
1107;Sim
1108;Sports
1108;Traditional
1108;Team
1108;Basketball
1108;Sim
1108;Sim
1109;Role-Playing
1109;Action RPG
1110;Role-Playing
1110;Console-style RPG
1110;Console-style RPG
1110;Japanese-Style
1111;Action
1111;Shooter
1111;Shooter
1111;First-Person
1111;Sci-Fi
1111;Sci-Fi
1111;Arcade
1112;Action
1112;Shooter
1112;Shooter
1112;Static
1112;Static
1112;Shoot-'Em-Up
1112;Top-Down
1113;Action Adventure
1113;Modern
1113;Modern
1113;Open-World
1114;Sports
1114;Traditional
1114;Individual
1114;Boxing
1114;Boxing
1114;Combat
1114;Boxing / Martial Arts
1115;Adventure
1115;General
1115;Visual Novel
1116;Sports
1116;Traditional
1116;Team
1116;Football
1116;Sim
1116;Sim
1117;Action
1117;Shooter
1117;Shooter
1117;First-Person
1117;Sci-Fi
1117;Modern
1117;Sci-Fi
1117;Arcade
1118;Action
1118;Platformer
1118;3D
1118;Miscellaneous
1118;Compilation
1118;Compilation
1119;Action
1119;Shooter
1119;Shooter
1119;Scrolling
1119;Scrolling
1119;Shoot-'Em-Up
1119;Vertical
1119;Horizontal
1120;Action
1120;Action Adventure
1120;Fantasy
1120;General
1120;Platformer
1120;Fantasy
1120;2D
1121;Action Adventure
1121;Sci-Fi
1121;Sci-Fi
1121;Open-World
1122;Modern
1122;Action Adventure
1122;Open-World
1123;Driving
1123;Racing
1123;Simulation
1123;Rally / Offroad
1123;Rally / Offroad
1123;Automobile
1124;Action
1124;Platformer
1124;Platformer
1124;3D
1124;2D
1125;Action
1125;Platformer
1125;Platformer
1125;3D
1125;3D
1126;Action Adventure
1126;Fantasy
1126;General
1126;Fantasy
1127;Action Adventure
1127;Modern
1127;Modern
1127;Open-World
1128;Miscellaneous
1128;Puzzle
1128;Action
1128;Puzzle
1128;Puzzle
1128;Action
1129;Action Adventure
1129;Modern
1129;General
1129;Modern
1130;Action
1130;Shooter
1130;Shooter
1130;First-Person
1130;Historic
1130;Modern
1130;Modern
1130;Arcade
1131;Action
1131;Miscellaneous
1131;Rhythm
1131;Music
1131;Music
1132;Action
1132;Action Adventure
1132;General
1132;Fantasy
1132;General
1132;Fantasy
1132;Open-World
1133;Action
1133;Shooter
1133;Shooter
1133;First-Person
1133;Modern
1133;Tactical
1133;Modern
1133;Arcade
1134;Action
1134;Platformer
1134;Platformer
1134;2D
1134;2D
1135;Role-Playing
1135;Action RPG
1136;Driving
1136;Racing
1136;Simulation
1136;Formula One
1136;Formula One
1136;Automobile
1137;Action
1137;Miscellaneous
1137;Rhythm
1137;Music
1137;Music
1138;Action Adventure
1138;Adventure
1138;General
1138;Fantasy
1138;Point-and-Click
1139;Action Adventure
1139;Fantasy
1139;General
1139;Fantasy
1139;Open-World
1140;Action Adventure
1140;Modern
1140;Modern
1140;Open-World
1141;Sports
1141;Traditional
1141;Individual
1141;Golf
1141;Sim
1141;Sim
1142;Sports
1142;Traditional
1142;Team
1142;Soccer
1142;Sim
1142;Sim
1143;Miscellaneous
1143;Action Adventure
1143;Adventure
1143;General
1143;General
1143;Compilation
1143;Linear
1144;Driving
1144;Racing
1144;Arcade
1144;Futuristic
1144;Futuristic
1145;Driving
1145;Racing
1145;Arcade
1145;Kart
1145;Other
1145;Kart
1145;Automobile
1146;Sports
1146;Traditional
1146;Team
1146;Basketball
1146;Sim
1146;Sim
1147;Sports
1147;Traditional
1147;Individual
1147;Tennis
1147;Tennis
1148;General
1148;Action
1148;Adventure
1148;General
1148;Point-and-Click
1149;Action Adventure
1149;Modern
1149;Modern
1149;Open-World
1150;Miscellaneous
1150;Puzzle
1150;Puzzle
1150;Puzzle
1150;Matching
1150;Matching
1151;Action
1151;Fighting
1151;Fighting
1151;2D
1151;2D
1152;Action
1152;General
1152;Shooter
1152;Shooter
1152;Static
1152;Static
1152;Shoot-'Em-Up
1152;Top-Down
1153;Action
1153;Fighting
1153;Fighting
1153;3D
1153;3D
1154;Role-Playing
1154;PC-style RPG
1154;Action RPG
1155;Action
1155;Fighting
1155;Fighting
1155;3D
1155;3D
1156;Action Adventure
1156;Horror
1156;Horror
1156;Survival
1157;Role-Playing
1157;Action RPG
1157;First-Person
1157;First-Person
1157;Western-Style
1158;Sports
1158;Traditional
1158;Team
1158;Soccer
1158;Sim
1158;Sim
1159;Driving
1159;Racing
1159;Simulation
1159;GT / Street
1159;GT / Street
1159;Automobile
1160;Sports
1160;Traditional
1160;Team
1160;Basketball
1160;Sim
1160;Sim
1161;Action RPG
1161;Action
1161;Role-Playing
1161;Beat-'Em-Up
1161;Action RPG
1161;Beat-'Em-Up
1161;2D
1162;Action Adventure
1162;Fantasy
1162;General
1162;Fantasy
1163;Action
1163;Miscellaneous
1163;Parlor
1163;Pinball
1163;Pinball
1164;Driving
1164;Racing
1164;Simulation
1164;GT / Street
1164;GT / Street
1164;Automobile
1165;Action
1165;Shooter
1165;Shooter
1165;First-Person
1165;Modern
1165;Modern
1165;Arcade
1166;Action
1166;Shooter
1166;Shooter
1166;First-Person
1166;Sci-Fi
1166;Sci-Fi
1166;Arcade
1167;Driving
1167;Racing
1167;Arcade
1167;Kart
1167;Other
1167;Kart
1168;Strategy
1168;Real-Time
1168;Fantasy
1168;Fantasy
1168;Defense
1169;Driving
1169;Racing
1169;Simulation
1169;Rally / Offroad
1169;Rally / Offroad
1169;Automobile
1170;Miscellaneous
1170;Trivia / Game Show
1170;Trivia / Game Show
1171;Sports
1171;Traditional
1171;Team
1171;Football
1171;Sim
1171;Sim
1172;Action Adventure
1172;Modern
1172;Modern
1172;Open-World
1173;Action
1173;Fighting
1173;Fighting
1173;3D
1173;3D
1174;Driving
1174;Racing
1174;Arcade
1174;Arcade
1174;Automobile
1175;Sports
1175;Miscellaneous
1175;Parlor
1175;Individual
1175;Billiards
1175;Billiards
1176;Sports
1176;Traditional
1176;Individual
1176;Golf
1176;Arcade
1176;Arcade
1177;Action
1177;Platformer
1177;Platformer
1177;2D
1177;2D
1178;Role-Playing
1178;Action RPG
1178;Miscellaneous
1178;Compilation
1179;Sports
1179;Traditional
1179;Team
1179;Basketball
1179;Sim
1179;Sim
1180;Miscellaneous
1180;Puzzle
1180;Puzzle
1180;General
1180;Puzzle
1180;General
1181;Action
1181;Shooter
1181;Shooter
1181;First-Person
1181;Tactical
1181;Modern
1181;Modern
1182;Action Adventure
1182;Horror
1182;Horror
1182;Survival
1183;Role-Playing
1183;First-Person
1183;First-Person
1183;Western-Style
1184;Strategy
1184;Adventure
1184;General
1184;General
1184;General
1185;Driving
1185;Racing
1185;Simulation
1185;GT / Street
1185;GT / Street
1185;Automobile
1186;Sports
1186;Traditional
1186;Team
1186;Basketball
1186;Sim
1186;Sim
1187;Sports
1187;Traditional
1187;Team
1187;Basketball
1187;Arcade
1187;Arcade
1188;Miscellaneous
1188;Puzzle
1188;Action
1188;Puzzle
1188;General
1188;General
1189;Action Adventure
1189;Modern
1189;General
1189;Modern
1190;Sports
1190;Alternative
1190;Individual
1190;Snowboarding
1190;Snowboarding
1190;Ski / Snowboard
1191;Action
1191;Shooter
1191;Shooter
1191;First-Person
1191;Sci-Fi
1191;Sci-Fi
1191;Arcade
1192;Action
1192;Miscellaneous
1192;Platformer
1192;Compilation
1192;Compilation
1192;3D
1193;Action
1193;Action Adventure
1193;Platformer
1193;Platformer
1193;Sandbox
1193;2D
1193;2D
1194;Role-Playing
1194;First-Person
1194;First-Person
1194;General
1194;Western-Style
1195;Sports
1195;Traditional
1195;Team
1195;Basketball
1195;Arcade
1195;Arcade
1196;Driving
1196;Racing
1196;Simulation
1196;GT / Street
1196;GT / Street
1196;Automobile
1197;Sports
1197;Traditional
1197;Individual
1197;Golf
1197;Sim
1197;Sim
1198;Action Adventure
1198;Historic
1198;Historic
1198;Open-World
1199;Simulation
1199;Flight
1199;WWII
1199;WWII
1199;Combat
1200;Action Adventure
1200;Open-World
1201;Action Adventure
1201;Modern
1201;Open-World
1202;Role-Playing
1202;Japanese-Style
1203;Action Adventure
1203;General
1203;Modern
1204;Action Adventure
1204;Linear
1205;General
1205;Action Adventure
1205;Survival
1206;Role-Playing
1206;Japanese-Style
1207;Modern
1207;Action Adventure
1207;Modern
1207;Open-World
1208;General
1208;Modern
1208;Action Adventure
1208;Linear
1209;Action
1209;Platformer
1209;3D
1210;Fantasy
1210;Role-Playing
1210;Action Adventure
1210;General
1210;Action RPG
1211;Role-Playing
1211;Japanese-Style
1212;Action RPG
1212;Role-Playing
1212;Action RPG
1213;Role-Playing
1213;Western-Style
1214;Role-Playing
1214;Massively Multiplayer
1215;Action Adventure
1215;General
1216;Role-Playing
1216;Action RPG
1217;Action
1217;Platformer
1217;2D
1218;Action
1218;Platformer
1218;2D
1219;Role-Playing
1219;Action RPG
1220;Action Adventure
1220;Survival
1221;Role-Playing
1221;Japanese-Style
1222;General
1222;Miscellaneous
1222;General
1223;Action RPG
1223;Role-Playing
1223;Action RPG
1224;Action
1224;Shooter
1224;First-Person
