NEED FOR SPEED: SHIFT;83;6.5;Xbox 360;EA Games;Slightly Mad Studios;Sep 15, 2009;Need for Speed SHIFT brings a true driver's experience to some of the world's most iconic racing tracks, including the storied Brand's Hatch in the UK. The game also features the largest roster of high-performance cars in Need for Speed history including race cars such as the Pagani Zonda F,… Expand;75 ;Driving,Racing,Simulation,GT / Street,GT / Street,Automobile
NEED FOR SPEED: MOST WANTED;83;8.5;Xbox 360;Electronic Arts;EA Canada;Nov 16, 2005;Combining the thrill of illicit street racing and tuner customization with the intensity of strategic police pursuits that rivals any Hollywood-style chase scene, Need for Speed Most Wanted challenges players to become the most notorious and elusive street racer. Players instantly feel the… Expand;54 ;Driving,Racing,Simulation,GT / Street,GT / Street,Automobile
PINBALL HALL OF FAME: THE WILLIAMS COLLECTION;83;8.3;Xbox 360;System 3;Farsight Studios;Sep 22, 2009;Pinball Hall of Fame: The Williams Collection faithfully recreates eight of the most memorable tables from the golden age of pinball in photorealistic 3D. Working closely with Williams to ensure authenticity of each of the games, the collection is highlighted by some of the most popular and… Expand;18 ;Action,Miscellaneous,Parlor,Pinball,Pinball
NCAA FOOTBALL 10;83;6.7;Xbox 360;Electronic Arts;EA Tiburon;Jul 14, 2009;NCAA Football 10 brings the excitement of college football to fans across the nation like never before with its newest feature, Season Showdown. In this new mode, every game counts as fans declare their loyalty to a favorite school and give the ultimate show of support in a nationwide… Expand;26 ;Sports,Traditional,Team,Football,Sim,Sim
GUARDIAN HEROES;83;8.1;Xbox 360;Sega;Treasure;Oct 12, 2011;Much more than just a beat 'em up, Guardian Heroes is the perfect blend of action and adventure. Hack, slash and burn through hordes of androids, zombie warriors and goblins as you select your route through over 30 gripping levels, or battle it out in frantic 6-player mode with over 45… Expand;32 ;Role-Playing,Action RPG,Action RPG
DARK SOULS II: CROWN OF THE IVORY KING;83;8.5;Xbox 360;Bandai Namco Games;Namco Bandai Games;Sep 29, 2014;'DARK SOULS II Crown of the Ivory King' is the third of 3 large-scale DLC additions to DARK SOULS II, and includes all-new stages, maps, boss characters, weapons & armor! In this third DLC, players will find themselves in a world shining bright with the glow of treacherous ice. Can you… Expand;7 ;Role-Playing,Action RPG
CRACKDOWN;83;7.9;Xbox 360;Microsoft Game Studios;Realtime Worlds;Feb 20, 2007;Enforce justice by any means necessary in a crime-ridden urban center built to encourage the exploration of the full width, depth, and height of the city. Coupled with co-op gameplay, a first for the genre, and an interactive world where nearly anything can be used as a weapon, create a… Expand;75 ;Action,Action Adventure,Shooter,Shooter,Open-World,Third-Person,Sci-Fi,Sci-Fi
UFC UNDISPUTED 2009;83;7.9;Xbox 360;THQ;Yuke's;May 19, 2009;UFC 2009 Undisputed is an explosive fighting game that details the action, intensity and attitude of a UFC live event. Players explore a deep roster of more than 80 top fighters in UFC competition across all five weight classes. In addition, they enter the Octagon surrounded by the sport’s… Expand;68 ;Action,Sports,Fighting,Fighting,Individual,Wrestling,Combat,Wrestling
MADDEN NFL 09;83;6.8;Xbox 360;Electronic Arts;EA Tiburon;Aug 12, 2008;For passionate Madden NFL fans, this year's iteration promises to take authenticity and depth of gameplay to an entirely new level with more than 85 new features and enhancements, including the all-new Virtual Trainer tutorial mode. Utilizing a holographic environment, this mode teaches… Expand;50 ;Sports,Traditional,Team,Football,Sim,Sim
MAGIC: DUELS OF THE PLANESWALKERS 2014;83;5.5;Xbox 360;Microsoft Game Studios;Stainless Games;Jun 26, 2013;Available on the Android platform for the first time ever in addition to iPad, Xbox LIVE Arcade, Steam and PlayStation Network, Magic 2014 - Duels of the Planeswalkers will offer players exciting new features as they partner with Planeswalker Chandra Nalaar to track down a manipulative and… Expand;19 ;Strategy,Miscellaneous,Turn-Based,Card Battle,Card Battle
NHL 13;83;6.5;Xbox 360;Electronic Arts;Electronic Arts;Sep 11, 2012;NHL 13 promises to deliver a revamped gameplay experience that accurately captures the speed, creativity and strategy of today’s NHL headlined by all-new True Performance Skating, and supported by EA SPORTS Hockey I.Q. NHL 13 also promises to deliver new experiences that connect hockey fans… Expand;44 ;Sports,Traditional,Team,Ice Hockey,Sim,Sim
FALLOUT: NEW VEGAS - OLD WORLD BLUES;83;8.2;Xbox 360;Bethesda Softworks;Obsidian Entertainment;Jul 19, 2011;In Old World Blues, releasing in June, you will discover how some of the Mojave’s mutated monsters came to be when you unwittingly become a lab rat in a science experiment gone awry. You’ll need to scour the Pre-War research centers of the Big Empty in search of technology to turn the tables… Expand;19 ;Role-Playing,First-Person,First-Person,Western-Style
THE MISADVENTURES OF P.B. WINTERBOTTOM;83;7.5;Xbox 360;2K Play;The Odd Gentlemen;Feb 17, 2010;[Xbox Live Arcade] Create your own paradox... for the love of pie. Enter a macabre and comical silent world filled with mischief, time travel and delicious pie in The Misadventures of P. B. Winterbottom. Record yourself and harness your time-bending abilities to cooperate, compete against,… Expand;50 ;Miscellaneous,Puzzle,Puzzle,General,Puzzle,General
CASTLEVANIA: LORDS OF SHADOW;83;7.9;Xbox 360;Konami;Mercury Steam;Oct 5, 2010;Castlevania: Lords of Shadow takes place at the end of days. The Earth's alliance with the Heavens has been threatened by a dark and malevolent force - the mysterious Lords of Shadow - darkness reins the world. Across this shattered land, the souls of the dead wander unable to find peace,… Expand;70 ;Action Adventure,Fantasy,General,Fantasy
DARKSIDERS;83;7.9;Xbox 360;THQ;Vigil Games;Jan 5, 2010;Penned by legendary comic book artist Joe Madureira (X-Men, Battle Chasers, The Ultimates), Darksiders is set in a Post-Apocalyptic demon-ravaged world where evil forces have prematurely brought about the end of the time. Originally sent to oversee the destruction of Earth, the Four Horsemen… Expand;81 ;Action Adventure,Sci-Fi,Modern,Open-World
TITANFALL;83;6.0;Xbox 360;Electronic Arts;Bluepoint Games;Apr 8, 2014;Crafted by one of the co-creators of Call of Duty and other key developers behind the Call of Duty franchise, Titanfall, with its advanced combat techniques, gives you the freedom to fight your way as both elite assault Pilot and fast, heavily armored Titan. The experience combines… Expand;21 ;Shooter,Sci-Fi,Miscellaneous,General,Action,Shooter,First-Person,Sci-Fi,Arcade
PAC-MAN CHAMPIONSHIP EDITION;83;8.5;Xbox 360;Namco Bandai Games;Namco Bandai Games;Jun 6, 2007;[Xbox Live Arcade] Pac-Man returns in this enhanced version of the all time classic videogame. Pac-Man Championship Edition has many new and unique gameplay features, but still spotlights the big yellow PAC-MAN we all know and love. The enhanced version now features constantly evolving… Expand;34 ;Action,General,General,Arcade
TEKKEN TAG TOURNAMENT 2;83;7.7;Xbox 360;Namco Bandai Games;Namco Bandai Games;Sep 11, 2012;The Tekken Tag Tournament returns with fighters from across the Tekken spectrum taking each other on two by two for the second time.;35 ;Action,Fighting,Fighting,3D,3D
2010 FIFA WORLD CUP SOUTH AFRICA;83;8.2;Xbox 360;EA Sports;Electronic Arts;Apr 27, 2010;EA SPORTS 2010 FIFA World Cup South Africa features all the emotion and passion of the fiercest national rivalries battling on the world’s biggest stage, with all 199 national teams that took part in qualification, all 10 official stadiums to be used in South Africa and stadiums from each… Expand;61 ;Sports,Traditional,Team,Soccer,Sim,Sim
MS. 'SPLOSION MAN;83;6.9;Xbox 360;Twisted Pixel Games;Twisted Pixel Games;Jul 13, 2011;Ms. 'Splosion Man is the sequel to the 2009 XBLA title 'Splosion Man.;62 ;Action,General,Platformer,Platformer,2D,2D
SUPER PUZZLE FIGHTER II TURBO HD REMIX;83;8.0;Xbox 360;Capcom;Backbone Entertainment;Aug 29, 2007;[Xbox Live Arcade] One of the most popular puzzle games of all time is back with high-definition graphics, dazzling elemental effects and a new rebalanced X' game mode! Super Puzzle Fighter II Turbo HD Remix brings together Capcom's coolest fighting characters to provide extremely addictive… Expand;20 ;Miscellaneous,Puzzle,Puzzle,Puzzle,Matching,Matching
ALAN WAKE;83;8.2;Xbox 360;Microsoft Game Studios;Remedy Entertainment;May 18, 2010;Alan Wake is a psychological action thriller, a unique new take in the world of gaming. The game is set in an idyllic all-American small town and its surroundings in the state of Washington. Alan Wake, the game's protagonist, is a bestselling horror writer, who writes a novel about his… Expand;100 ;Action Adventure,Modern,Horror,Horror,Survival
DUST: AN ELYSIAN TAIL;83;8.0;Xbox 360;Microsoft Game Studios;Humble Hearts;Aug 15, 2012;Immerse yourself in a hand-painted world on a search for your true identity. As the mysterious warrior Dust, you must master the ancient Blade of Ahrah to battle dozens of enemies with an intuitive combat system, take on a variety of quests, discover powerful upgrades throughout the massive,… Expand;59 ;Role-Playing,Action RPG,Action RPG
BATTLEFIELD: BAD COMPANY;83;7.7;Xbox 360;EA Games;EA DICE;Jun 23, 2008;Built from the ground-up for next-generation consoles using Digital Illusions' Frostbite game engine, Battlefield: Bad Company drops gamers behind enemy lines with a squad of renegade soldiers who risk it all on a personal quest for gold and revenge. Featuring a deep, cinematic single-player… Expand;70 ;Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade
NCAA FOOTBALL 09;83;7.7;Xbox 360;Electronic Arts;EA Tiburon;Jul 15, 2008;College football has never before felt more wide open than in NCAA Football 09. Gamers can experience the excitement of making big plays on the field, as they have the ability to directly control and influence the game through the all-new break away animation engine. With huge cut-back… Expand;24 ;Sports,Traditional,Team,Football,Sim,Sim
SKYLANDERS SWAP FORCE;83;6.0;Xbox 360;Activision;Vicarious Visions;Oct 13, 2013;In Skylanders SWAP Force, Portal Masters embark on an adventure in the mysterious Cloudbreak Islands, where a magical volcano gives the heroes the power to swap halves, turning them into a special team known as the SWAP Force. By reassembling this team, Portal Masters must send back Kaos and… Expand;37 ;Action,Platformer,Platformer,3D,3D
DEFENSE GRID: THE AWAKENING;82;7.8;Xbox 360;Hidden Path Entertainment;Hidden Path Entertainment;Sep 2, 2009;[Xbox Live Arcade] Strategically place your towers on the map to prevent alien enemies from stealing your power cores. Play for just fifteen minutes or several hours! This award-winning game includes 10 hours of story play with 20 unique maps in the Awakening campaign, four bonus… Expand;23 ;Strategy,Real-Time,General,Sci-Fi,Defense
TOM CLANCY'S RAINBOW SIX VEGAS 2;82;7.8;Xbox 360;Ubisoft;Ubisoft Montreal;Mar 18, 2008;Tom Clancy's Rainbow Six Vegas 2 is your last chance to rescue America's sexiest city from an escalating terrorist siege that will force you into heart-pounding action from beginning to end. Sin City is back and bigger than before. Explore all new Vegas hot spots as the environment changes… Expand;66 ;Action,Shooter,Shooter,First-Person,Tactical,Modern,Modern
BIOSHOCK 2: MINERVA'S DEN;82;8.7;Xbox 360;2K Games;2K Marin;Aug 31, 2010;Minerva's Den is an all-new single-player focused downloadable game add-on for BioShock 2 that introduces new characters, locations and mystery to the world of Rapture.;12 ;Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade
DANCE CENTRAL;82;8.0;Xbox 360;MTV Games;Harmonix Music Systems;Nov 4, 2010;Dance Central uses the Xbox 360's motion-sensing accessory Kinect to guide you through a variety of dance moves and pop songs.;63 ;Action,Miscellaneous,Rhythm,Dancing,Dancing
MINECRAFT: XBOX 360 EDITION;82;7.4;Xbox 360;Microsoft Game Studios;4J Studios;May 9, 2012;The game involves players creating and destroying various types of blocks in a three dimensional environment. The player takes an avatar that can destroy or create blocks, forming fantastic structures, creations and artwork across the various multiplayer servers in multiple game modes.;63 ;Fantasy,Action Adventure,Adventure,3D,Sandbox,First-Person,Fantasy
NBA 2K10;82;7.5;Xbox 360;2K Sports;Visual Concepts;Oct 6, 2009;NBA Today - All the real world matchups, news and stats are automatically streamed right into your game. No longer will your commentary and overlays be stale and out of date. NBA Today keeps everything fresh and up to date based upon what is really happening in the NBA. My Player Mode -… Expand;46 ;Sports,Traditional,Team,Basketball,Sim,Sim
YOU DON'T KNOW JACK;82;7.9;Xbox 360;THQ;Jellyvision;Feb 8, 2011;The classic smart-aleck quiz show game is making its debut on current-generation consoles.;23 ;Miscellaneous,Trivia / Game Show,Trivia / Game Show
SOUTH PARK: THE STICK OF TRUTH;82;8.4;Xbox 360;Ubisoft;Obsidian Entertainment;Mar 4, 2014;South Park: The Game is an epic role-playing adventure that will allow the user to befriend Stan, Kyle, Cartman and Kenny and explore the quiet little mountain town like never before.From the perilous battlefields of the 4th-grade playground, a young hero will rise, destined to be South… Expand;33 ;General,Role-Playing,General
VIVA PINATA: TROUBLE IN PARADISE;82;8.1;Xbox 360;Microsoft Game Studios;Rare Ltd.;Sep 2, 2008;Now with full cooperative and online gameplay modes, the Viva Pinata franchise opens its doors even wider with a new game that provides hours of fun for gamers of all ages, fans of the animated series and animal lovers alike. Family members and friend now can share in the joy of creating a… Expand;64 ;Simulation,Miscellaneous,Virtual Life,Virtual,Virtual Life
SHIFT 2: UNLEASHED;82;6.6;Xbox 360;Electronic Arts;Slightly Mad Studios;Mar 29, 2011;Shift 2 Unleashed combines violence and excitement in this racing experience.;70 ;Driving,Racing,Simulation,GT / Street,GT / Street,Automobile
IRON BRIGADE;82;8.0;Xbox 360;Microsoft Game Studios;Double Fine Productions;Jun 22, 2011;Trenched is the newest title from Double Fine.;43 ;Action,Strategy,General,Real-Time,General,Defense
UNREAL TOURNAMENT III;82;7.5;Xbox 360;Midway;Epic Games;Jul 7, 2008;[Also known as "Unreal Tournament III"] Players assume the role of a futuristic warrior engaged in contests of intense shooting battles against skilled opponents, controlled either by human contestants online or by A.I. These contests are fought with the most powerful sci-fi weapons and… Expand;47 ;Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade
SONIC CD;82;7.6;Xbox 360;Sega;Sega;Dec 14, 2011;Sonic CD bridges the gap between his oldest adventures and his new digital exploits.;20 ;Action,Platformer,Platformer,2D,2D
DARKSTALKERS RESURRECTION;82;6.6;Xbox 360;Capcom;Iron Galaxy Studios;Mar 13, 2013;Highlighting a dynamic cast characters taking part in fast-paced fighting action, Darkstalkers Resurrection contains 2 games (Night Warriors: Darkstalkers Revenge and Darkstalkers 3) in one package. Each game has a bunch of features added including robust GGPO-enabled online game play, HD… Expand;20 ;Action,Miscellaneous,Fighting,Compilation,2D
THE PINBALL ARCADE;82;6.8;Xbox 360;Farsight Studios;Farsight Studios;Apr 4, 2012;The Pinball Arcade franchise includes real tables from Bally, Williams, Gottlieb and Stern, many of which feature well-known licensed themes. Two new tables will be released every month as downloadable content. Every new table will be available in trial mode, absolutely free.;12 ;Action,Miscellaneous,Parlor,Pinball,Pinball
MARVEL: ULTIMATE ALLIANCE;82;7.6;Xbox 360;Activision;Raven Software;Oct 24, 2006;Marvel: Ultimate Alliance is an action/RPG that features the largest roster of comic book characters ever seen in a video game. Players assume the roles of more than 20 Marvel Super Heroes including Spider-Man, Wolverine, Blade and Captain America, and through their actions determine the… Expand;68 ;Role-Playing,Action RPG,Action RPG
NCAA FOOTBALL 12;82;6.6;Xbox 360;EA Sports;EA Sports;Jul 12, 2011;NCAA Football 12 is the next iteration in EA's NCAA Football series.;25 ;Sports,Traditional,Team,Football,Sim,Sim
THE DARKNESS;82;8.1;Xbox 360;2K Games;Starbreeze;Jun 25, 2007;The Darkness features a distinct blend of dark modern crime drama and supernatural horror with intense first person non-linear gameplay. The game is a dynamic first person shooter that allows players to call upon the forces of the evil underworld as they fight in gritty, urban environments.… Expand;63 ;Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade
THE WALKING DEAD: SEASON TWO EPISODE 3 - IN HARM'S WAY;82;8.7;Xbox 360;Telltale Games;Telltale Games;May 14, 2014;Consequences.;12 ;General,Action,Adventure,General,Point-and-Click
TEST DRIVE UNLIMITED;82;8.0;Xbox 360;Atari ;Eden Studios;Sep 5, 2006;Test Drive Unlimited is the only game that immerses you into the car and bike enthusiast lifestyle, with total freedom to race however and wherever you want within a huge, online-persistent environment. Visit the most sophisticated car and bike dealers to purchase new vehicles or simply take… Expand;69 ;Driving,Racing,Simulation,GT / Street,GT / Street,Automobile
BLUR;82;8.2;Xbox 360;Activision ;Bizarre Creations;May 25, 2010;Blur is a new style of powered-up racing. The game drops players into heart-pumping racing action with 20 cars on a track all targeting the finish line and battling each other as they trade paint and collect intense power-ups, including the ability to blast other cars out of the way with… Expand;78 ;Driving,Racing,Arcade,Arcade,Automobile
THE ELDER SCROLLS V: SKYRIM - DRAGONBORN;82;8.2;Xbox 360;Bethesda Softworks;Bethesda Game Studios;Dec 4, 2012;Dragonborn is the latest addition to The Elder Scrolls V: Skyrim. journey off the coast of Morrowind to the island of Solstheim. Confront new towns, dungeons, and quests, as you traverse the ash wastes and glacial valleys of this new land. Become more powerful with new shouts that bend the… Expand;38 ;Role-Playing,First-Person,First-Person,Western-Style
DOOM;82;8.5;Xbox 360;Activision;Nerve Software;Sep 27, 2006;[Xbox Live Arcade] Originally released in 1993, DOOM introduced millions to the white-knuckle excitement of the First Person Shooter. Relive the classic demon-blasting action, now with up to four players over Xbox Live, 5.1 Surround Sound, and smoother graphics. You're a Marine stationed on… Expand;26 ;Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade
MEGA MAN 9;82;8.9;Xbox 360;Capcom;Inti Creates;Oct 1, 2008;[Xbox Live Arcade] In the year 200X, as the advanced science of the era has created industrial robots that co-exist with humans. However, an evil genius, Dr. Wily, plots for world domination and creates his own robot army to take over mankind. Luckily for humanity, Dr. Light outfits one of… Expand;32 ;Action,Platformer,Platformer,2D,2D
HITMAN: BLOOD MONEY;82;8.6;Xbox 360;Eidos Interactive;Io Interactive;May 30, 2006;When assassins from Agent 47's contract agency, The ICA, are systematically eliminated in a series of hits, it seems a larger, more powerful agency has entered the fray. For Agent 47 it's business as usual, until suddenly he loses contact with The ICA. Sensing that he may be the next target,… Expand;53 ;Action Adventure,Modern,General,Modern
